EmployeeId,PositionId,ShiftType,Date,DayOfWeek,Month,IsWeekend,TotalMinutes,Label
9964c775-c7f7-42d2-9d2c-a75cb68487d1,7828EA1E-332F-44EE-960A-08DD17656FFB,14,2026-05-09,7,5,1,360,1
9249db54-a23a-48e5-847d-cae130c90544,C276218D-F973-4E04-5E30-08DC894CFFB3,2,2026-05-10,1,5,1,360,1
4d71f5cd-5e03-4e0e-b17d-593586b88b99,58EB8749-B6DE-44ED-9608-08DD17656FFB,14,2026-05-09,7,5,1,360,1
c720feeb-93e1-4d88-b275-525f95f377ee,81BA61FE-FBE1-4943-9609-08DD17656FFB,5,2026-05-10,1,5,1,360,1
d71b50b4-750e-4644-9786-becc6520c6d7,58EB8749-B6DE-44ED-9608-08DD17656FFB,2,2026-05-10,1,5,1,360,1
c71ec1ec-5e2b-4c33-8c89-de5897a207a6,58EB8749-B6DE-44ED-9608-08DD17656FFB,14,2026-05-10,1,5,1,360,1
413e6437-7712-4672-8d5f-80a6c94ef119,8786356F-5B55-4EA1-591F-08DD6540AAFA,12,2026-05-06,4,5,0,240,1
157e4c9d-980e-4897-ad5f-f4c5c301f195,246E02D7-D14A-46B8-7943-08DD767B8091,4,2026-05-07,5,5,0,300,1
157e4c9d-980e-4897-ad5f-f4c5c301f195,246E02D7-D14A-46B8-7943-08DD767B8091,7,2026-05-08,6,5,0,300,1
8d97501c-e7a6-46e6-9882-10ee0dea5a69,81BA61FE-FBE1-4943-9609-08DD17656FFB,12,2026-05-09,7,5,1,240,1
ff7cc517-15bb-4dc9-a941-2902d92fc311,58EB8749-B6DE-44ED-9608-08DD17656FFB,14,2026-05-07,5,5,0,360,1
7afecb62-aa18-4106-a82b-a906fa7e488d,B26CADE7-1C59-459B-591E-08DD6540AAFA,5,2026-05-04,2,5,0,360,1
9249db54-a23a-48e5-847d-cae130c90544,3669E755-6F3C-4486-9604-08DD17656FFB,9,2026-05-05,3,5,0,300,1
9249db54-a23a-48e5-847d-cae130c90544,C276218D-F973-4E04-5E30-08DC894CFFB3,10,2026-05-07,5,5,0,360,1
9249db54-a23a-48e5-847d-cae130c90544,3669E755-6F3C-4486-9604-08DD17656FFB,16,2026-05-08,6,5,0,300,1
7e88a351-8bd2-4db4-8d56-1cdf9734e9a7,3669E755-6F3C-4486-9604-08DD17656FFB,9,2026-05-08,6,5,0,300,1
fa431862-6ab2-46f0-91f3-97ae1452fc85,52B10290-AC6C-4A72-960C-08DD17656FFB,4,2026-05-08,6,5,0,300,1
11838d58-5415-42bd-8c7f-3bef4f9db2aa,B26CADE7-1C59-459B-591E-08DD6540AAFA,12,2026-05-06,4,5,0,240,1
fa431862-6ab2-46f0-91f3-97ae1452fc85,3669E755-6F3C-4486-9604-08DD17656FFB,16,2026-05-06,4,5,0,300,1
ab577efb-8d05-4666-a51a-6b95edc5ec45,3C73974A-4F0C-4E6A-9606-08DD17656FFB,14,2026-05-06,4,5,0,360,1
925fe8e4-a2de-433d-8c9d-b07fd34a8c36,F26102A7-0CF1-4812-9605-08DD17656FFB,9,2026-05-06,4,5,0,300,1
ff7cc517-15bb-4dc9-a941-2902d92fc311,3C73974A-4F0C-4E6A-9606-08DD17656FFB,5,2026-05-04,2,5,0,360,1
38b41087-0565-4dea-8ddf-e3b522a14368,78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,14,2026-05-04,2,5,0,360,1
ff7cc517-15bb-4dc9-a941-2902d92fc311,3C73974A-4F0C-4E6A-9606-08DD17656FFB,4,2026-05-04,2,5,0,300,1
78732633-0af4-4912-9602-d3923d7c10d0,58EB8749-B6DE-44ED-9608-08DD17656FFB,3,2026-05-09,7,5,1,240,1
78732633-0af4-4912-9602-d3923d7c10d0,E4477C07-2AEB-4C87-6BDF-08DC89FDB08E,18,2026-05-09,7,5,1,480,1
1641a578-00b2-4973-955d-095bc254d709,7877AEAE-27C9-41B0-6A9D-08DD6D33672A,3,2026-05-08,6,5,0,240,1
1641a578-00b2-4973-955d-095bc254d709,C276218D-F973-4E04-5E30-08DC894CFFB3,18,2026-05-08,6,5,0,480,1
