PositionId,ShiftType,DayOfWeek,Month,IsWeekend,Label
43B5757E-91EC-4260-7F82-08DD6DE19A8E,9,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,10,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,11,4,1,False,1
43B5757E-91EC-4260-7F82-08DD6DE19A8E,12,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,13,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,14,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,15,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,16,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,17,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,18,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,19,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,20,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,21,4,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,22,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,1,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,2,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,3,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,4,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,5,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,6,4,1,False,1
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,7,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,8,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,9,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,10,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,11,4,1,False,1
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,12,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,13,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,14,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,15,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,16,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,17,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,18,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,19,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,20,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,21,4,1,False,0
4BD7ADFE-52D2-44DB-7F83-08DD6DE19A8E,22,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,1,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,2,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,3,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,4,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,5,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,6,4,1,False,1
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,7,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,8,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,9,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,10,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,11,4,1,False,1
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,12,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,13,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,14,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,15,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,16,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,17,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,18,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,19,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,20,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,21,4,1,False,0
B0DBC32C-1BBA-4075-33AE-08DD6DF6DAED,22,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,1,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,2,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,3,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,4,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,5,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,6,4,1,False,1
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,7,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,8,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,9,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,10,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,11,4,1,False,1
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,12,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,13,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,14,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,15,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,16,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,17,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,18,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,19,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,20,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,21,4,1,False,0
4E1C2EA5-666C-4EBE-5A04-08DD6E503AEC,22,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,1,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,2,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,3,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,4,4,1,False,1
B26CADE7-1C59-459B-591E-08DD6540AAFA,5,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,6,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,7,4,1,False,1
B26CADE7-1C59-459B-591E-08DD6540AAFA,8,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,9,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,10,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,11,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,12,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,13,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,14,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,15,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,16,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,17,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,18,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,19,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,20,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,21,4,1,False,0
B26CADE7-1C59-459B-591E-08DD6540AAFA,22,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,1,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,2,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,3,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,4,4,1,False,1
880B21E2-4D0E-4BC6-960F-08DD17656FFB,5,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,6,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,7,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,8,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,9,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,10,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,11,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,12,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,13,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,14,4,1,False,1
880B21E2-4D0E-4BC6-960F-08DD17656FFB,15,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,16,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,17,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,18,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,19,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,20,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,21,4,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,22,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,1,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,2,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,3,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,4,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,5,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,6,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,7,4,1,False,1
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,8,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,9,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,10,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,11,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,12,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,13,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,14,4,1,False,1
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,15,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,16,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,17,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,18,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,19,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,20,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,21,4,1,False,0
C4CFCA11-7C08-4ADB-9611-08DD17656FFB,22,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,1,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,2,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,3,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,4,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,5,4,1,False,1
2D7B6426-B613-481B-960E-08DD17656FFB,6,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,7,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,8,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,9,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,10,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,11,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,12,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,13,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,14,4,1,False,1
2D7B6426-B613-481B-960E-08DD17656FFB,15,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,16,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,17,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,18,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,19,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,20,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,21,4,1,False,0
2D7B6426-B613-481B-960E-08DD17656FFB,22,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,1,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,2,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,3,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,4,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,5,4,1,False,1
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,6,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,7,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,8,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,9,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,10,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,11,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,12,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,13,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,14,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,15,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,16,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,17,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,18,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,19,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,20,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,21,4,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,22,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,1,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,2,4,1,False,1
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,3,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,4,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,5,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,6,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,7,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,8,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,9,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,10,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,11,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,12,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,13,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,14,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,15,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,16,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,17,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,18,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,19,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,20,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,21,4,1,False,0
7877AEAE-27C9-41B0-6A9D-08DD6D33672A,22,4,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,1,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,2,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,3,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,4,5,1,False,1
FF0F4B32-DB6C-4965-960D-08DD17656FFB,5,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,6,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,7,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,8,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,9,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,10,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,11,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,12,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,13,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,14,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,15,5,1,False,1
FF0F4B32-DB6C-4965-960D-08DD17656FFB,16,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,17,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,18,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,19,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,20,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,21,5,1,False,0
FF0F4B32-DB6C-4965-960D-08DD17656FFB,22,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,1,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,2,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,3,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,4,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,5,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,6,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,7,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,8,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,9,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,10,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,11,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,12,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,13,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,14,5,1,False,1
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,15,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,16,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,17,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,18,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,19,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,20,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,21,5,1,False,0
CB9E8FC8-956C-4FA4-9610-08DD17656FFB,22,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,1,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,2,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,3,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,4,5,1,False,1
880B21E2-4D0E-4BC6-960F-08DD17656FFB,5,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,6,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,7,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,8,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,9,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,10,5,1,False,1
880B21E2-4D0E-4BC6-960F-08DD17656FFB,11,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,12,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,13,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,14,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,15,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,16,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,17,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,18,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,19,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,20,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,21,5,1,False,0
880B21E2-4D0E-4BC6-960F-08DD17656FFB,22,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,1,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,2,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,3,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,4,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,5,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,6,5,1,False,1
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,7,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,8,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,9,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,10,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,11,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,12,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,13,5,1,False,1
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,14,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,15,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,16,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,17,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,18,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,19,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,20,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,21,5,1,False,0
C7AF5C5C-9D2A-45FA-0AF9-08DD64BFC994,22,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,1,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,2,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,3,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,4,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,5,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,6,5,1,False,1
43B5757E-91EC-4260-7F82-08DD6DE19A8E,7,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,8,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,9,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,10,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,11,5,1,False,1
43B5757E-91EC-4260-7F82-08DD6DE19A8E,12,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,13,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,14,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,15,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,16,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,17,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,18,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,19,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,20,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,21,5,1,False,0
43B5757E-91EC-4260-7F82-08DD6DE19A8E,22,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,1,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,2,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,3,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,4,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,5,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,6,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,7,5,1,False,1
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,8,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,9,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,10,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,11,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,12,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,13,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,14,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,15,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,16,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,17,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,18,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,19,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,20,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,21,5,1,False,0
78AAEBF5-7E11-4FE5-E305-08DD5898ABA5,22,5,1,False,0
80D1D69A-15BD-4DFE-6AD4-08DD45D8CFE8,1,5,1,False,0
80D1D69A-15BD-4DFE-6AD4-08DD45D8CFE8,2,5,1,False,0
80D1D69A-15BD-4DFE-6AD4-08DD45D8CFE8,3,5,1,False,0
80D1D69A-15BD-4DFE-6AD4-08DD45D8CFE8,4,5,1,False,0
80D1D69A-15BD-4DFE-6AD4-08DD45D8CFE8,5,5,1,False,0
80D1D69A-15BD-4DFE-6AD4-08DD45D8CFE8,6,5,1,False,1
80D1D69A-15BD-4DFE-6AD4-08DD45D8CFE8,7,5,1,False,0
80D1D69A-15BD-4DFE-6AD4-08DD45D8CFE8,8,5,1,False,0
80D1D69A-15BD-4DFE-6AD4-08DD45D8CFE8,9,5,1,False,0
80D1D69A-15BD-4DFE-6AD4-08DD45D8CFE8,10,5,1,False,0
80D1D69A-15BD-4DFE-6AD4-08DD45D8CFE8,11,5,1,False,0
